,sales_record_id,sales_order_id,created_date,created_time,last_updated_date,last_updated_time,sales_staff_id,counterparty_id,units_sold,unit_price,currency_id,design_id,agreed_payment_date,agreed_delivery_date,agreed_delivery_location_id
799,552,86,2022-12-14,09:11:10.295000,2022-12-14,09:11:10.295000,13,10,95492,3.37,3,3,2022-12-18,2022-12-15,21
800,1188,724,2023-02-07,13:06:10.237000,2023-02-07,13:06:10.237000,19,10,39244,2.03,3,67,2023-02-08,2023-02-13,24
801,1159,693,2023-02-06,11:53:09.783000,2023-02-06,11:53:09.783000,17,17,45274,3.73,3,9,2023-02-09,2023-02-06,29
802,1197,733,2023-02-08,08:37:09.981000,2023-02-08,08:37:09.981000,6,1,38262,2.46,3,53,2023-02-10,2023-02-11,25
803,1176,711,2023-02-06,18:57:10.434000,2023-02-06,18:57:10.434000,7,15,64907,2.75,2,2,2023-02-08,2023-02-08,14
804,573,108,2022-12-15,17:09:09.913000,2022-12-15,17:09:09.913000,7,14,72099,2.62,2,34,2022-12-20,2022-12-21,3
805,1163,697,2023-02-06,13:12:10.247000,2023-02-06,13:12:10.247000,8,15,46342,3.01,1,42,2023-02-06,2023-02-09,24
806,1203,739,2023-02-08,11:11:09.726000,2023-02-08,11:11:09.726000,20,8,58809,2.89,2,67,2023-02-14,2023-02-14,26
807,1219,756,2023-02-08,16:36:09.956000,2023-02-08,16:36:09.956000,18,17,9466,3.73,1,33,2023-02-10,2023-02-10,27
808,1193,729,2023-02-07,15:27:10.535000,2023-02-07,15:27:10.535000,13,9,38629,2.22,1,62,2023-02-12,2023-02-13,28
809,1214,751,2023-02-08,14:33:10.073000,2023-02-08,14:33:10.073000,5,12,1044,3.48,1,44,2023-02-08,2023-02-11,30
810,1199,735,2023-02-08,08:52:09.819000,2023-02-08,08:52:09.819000,4,7,25855,3.49,2,68,2023-02-11,2023-02-10,1
811,1184,720,2023-02-07,12:08:09.779000,2023-02-07,12:08:09.779000,12,2,70602,2.81,1,57,2023-02-11,2023-02-11,15
812,1204,740,2023-02-08,11:14:09.807000,2023-02-08,11:14:09.807000,10,16,6648,2.08,1,30,2023-02-11,2023-02-13,2
813,1171,706,2023-02-06,16:32:10.054000,2023-02-06,16:32:10.054000,14,12,51564,2.25,3,52,2023-02-07,2023-02-08,27
814,1181,716,2023-02-07,10:10:09.982000,2023-02-07,10:10:09.982000,1,15,74515,2.08,2,15,2023-02-10,2023-02-09,8
815,1190,726,2023-02-07,14:51:10.067000,2023-02-07,14:51:10.067000,1,9,77402,3.53,3,39,2023-02-10,2023-02-09,3
816,1165,700,2023-02-06,13:56:10.251000,2023-02-06,13:56:10.251000,17,7,96492,2.09,2,27,2023-02-09,2023-02-07,9
817,1191,727,2023-02-07,14:54:10.179000,2023-02-07,14:54:10.179000,6,18,16975,2.25,2,30,2023-02-08,2023-02-10,20
818,1224,761,2023-02-08,17:22:09.797000,2023-02-08,17:22:09.797000,20,18,19208,2.23,1,68,2023-02-10,2023-02-13,27
819,1217,754,2023-02-08,16:18:09.982000,2023-02-08,16:18:09.982000,8,16,85225,2.92,1,9,2023-02-13,2023-02-15,3
820,1192,728,2023-02-07,14:57:09.956000,2023-02-07,14:57:09.956000,18,19,47609,3.27,2,41,2023-02-10,2023-02-13,19
821,1170,705,2023-02-06,15:55:10.506000,2023-02-06,15:55:10.506000,17,20,51499,2.61,1,51,2023-02-11,2023-02-07,10
822,1186,722,2023-02-07,12:24:10.083000,2023-02-07,12:24:10.083000,16,9,74174,3.31,3,47,2023-02-09,2023-02-14,29
823,1291,833,2023-02-13,18:07:10.425000,2023-02-13,18:07:10.425000,11,2,82715,2.73,1,4,2023-02-17,2023-02-14,9
824,1036,568,2023-01-27,13:22:10.093000,2023-01-27,13:22:10.093000,13,10,14514,2.11,2,51,2023-01-29,2023-01-29,27
825,1242,782,2023-02-09,18:23:09.932000,2023-02-09,18:23:09.932000,12,5,86716,3.22,3,51,2023-02-15,2023-02-15,15
826,1249,788,2023-02-10,10:22:10.066000,2023-02-10,10:22:10.066000,6,8,86940,3.67,1,59,2023-02-12,2023-02-11,11
827,1294,836,2023-02-14,10:12:10.184000,2023-02-14,10:12:10.184000,20,2,7786,2.49,1,51,2023-02-14,2023-02-14,17
828,1234,774,2023-02-09,12:44:09.876000,2023-02-09,12:44:09.876000,4,9,35086,3.69,3,29,2023-02-12,2023-02-15,22
829,1231,769,2023-02-09,10:28:10.332000,2023-02-09,10:28:10.332000,13,4,80637,2.53,2,14,2023-02-11,2023-02-13,21
830,1295,837,2023-02-14,10:19:10.082000,2023-02-14,10:19:10.082000,6,6,5254,3.22,3,15,2023-02-19,2023-02-19,13
831,1284,826,2023-02-13,15:14:10.109000,2023-02-13,15:14:10.109000,7,12,92136,3.71,2,45,2023-02-13,2023-02-15,18
832,1230,768,2023-02-09,10:11:10.893000,2023-02-09,10:11:10.893000,12,1,48511,3.57,2,37,2023-02-14,2023-02-14,13
833,1235,775,2023-02-09,13:05:10.513000,2023-02-09,13:05:10.513000,18,12,31118,2.27,3,40,2023-02-10,2023-02-10,21
834,1240,780,2023-02-09,16:48:10.356000,2023-02-09,16:48:10.356000,13,20,97392,2.52,2,20,2023-02-15,2023-02-09,17
835,1229,767,2023-02-09,09:00:09.750000,2023-02-09,09:00:09.750000,8,9,87069,3.58,1,56,2023-02-14,2023-02-15,1
836,1282,824,2023-02-13,14:54:09.820000,2023-02-13,14:54:09.820000,4,13,51678,3.39,3,27,2023-02-16,2023-02-18,15
837,1279,820,2023-02-13,14:17:10.055000,2023-02-13,14:17:10.055000,1,16,1699,3.33,1,55,2023-02-16,2023-02-18,23
838,1228,766,2023-02-09,08:30:10.108000,2023-02-09,08:30:10.108000,13,8,3702,3.98,2,37,2023-02-14,2023-02-12,25
839,1278,819,2023-02-13,14:06:09.841000,2023-02-13,14:06:09.841000,20,7,50422,2.87,3,69,2023-02-15,2023-02-17,9
840,1225,762,2023-02-08,17:50:10.221000,2023-02-08,17:50:10.221000,6,9,51621,3.3,2,47,2023-02-10,2023-02-15,3
841,1273,814,2023-02-13,11:52:09.900000,2023-02-13,11:52:09.900000,4,18,50098,3.99,2,63,2023-02-19,2023-02-16,10
842,1227,765,2023-02-09,08:05:10.363000,2023-02-09,08:05:10.363000,18,2,72866,3.2,2,68,2023-02-13,2023-02-09,7
843,1270,811,2023-02-13,09:59:09.868000,2023-02-13,09:59:09.868000,3,7,70784,2.09,3,69,2023-02-18,2023-02-14,29
844,801,333,2023-01-12,16:52:10.349000,2023-01-12,16:52:10.349000,9,5,88289,2.01,3,27,2023-01-13,2023-01-19,4
845,1272,813,2023-02-13,10:52:10.298000,2023-02-13,10:52:10.298000,12,9,21214,3.24,1,59,2023-02-13,2023-02-17,27
846,1292,834,2023-02-14,08:03:10.360000,2023-02-14,08:03:10.360000,10,9,60614,2.94,3,6,2023-02-18,2023-02-18,21
847,1276,817,2023-02-13,12:36:09.997000,2023-02-13,12:36:09.997000,14,12,53455,2.18,2,28,2023-02-14,2023-02-17,15
848,1254,793,2023-02-10,12:27:09.997000,2023-02-10,12:27:09.997000,9,3,90825,3.62,2,53,2023-02-15,2023-02-17,14
849,1285,827,2023-02-13,15:15:10.319000,2023-02-13,15:15:10.319000,14,20,98443,3.74,1,56,2023-02-15,2023-02-18,6
850,1232,770,2023-02-09,10:53:10.297000,2023-02-09,10:53:10.297000,6,12,24672,2.67,3,59,2023-02-14,2023-02-11,11
851,1244,784,2023-02-09,18:45:10.389000,2023-02-09,18:45:10.389000,2,4,69566,3.08,3,52,2023-02-14,2023-02-13,4
852,1280,822,2023-02-13,14:47:10.297000,2023-02-13,14:47:10.297000,7,13,50273,2.9,3,39,2023-02-17,2023-02-17,13
853,1289,831,2023-02-13,17:26:09.890000,2023-02-13,17:26:09.890000,10,1,90353,3.49,2,64,2023-02-15,2023-02-19,21
854,1243,783,2023-02-09,18:24:09.998000,2023-02-09,18:24:09.998000,13,4,44082,2.6,2,39,2023-02-13,2023-02-12,26
855,1262,802,2023-02-10,16:19:10.029000,2023-02-10,16:19:10.029000,20,3,50356,3.55,2,24,2023-02-14,2023-02-11,20
856,1290,832,2023-02-13,17:38:10.106000,2023-02-13,17:38:10.106000,14,4,60398,3.01,3,42,2023-02-16,2023-02-17,12
857,1233,771,2023-02-09,11:16:10.431000,2023-02-09,11:16:10.431000,12,16,33249,3.49,1,10,2023-02-15,2023-02-15,14
858,1237,777,2023-02-09,15:24:10.121000,2023-02-09,15:24:10.121000,13,16,93899,2.05,1,15,2023-02-13,2023-02-16,3
859,1269,810,2023-02-13,09:30:10.418000,2023-02-13,09:30:10.418000,13,16,39744,2.86,3,8,2023-02-14,2023-02-13,1
860,1283,825,2023-02-13,14:58:10.737000,2023-02-13,14:58:10.737000,18,4,88791,3.92,3,27,2023-02-17,2023-02-15,10
861,1287,829,2023-02-13,16:29:10.332000,2023-02-13,16:29:10.332000,14,17,17457,2.13,2,66,2023-02-15,2023-02-14,1
862,1258,797,2023-02-10,13:57:10.011000,2023-02-10,13:57:10.011000,1,7,74999,3.05,3,68,2023-02-12,2023-02-12,22
863,1260,800,2023-02-10,15:34:10.267000,2023-02-10,15:34:10.267000,13,7,38761,3.19,1,34,2023-02-10,2023-02-15,2
864,1261,801,2023-02-10,15:51:10.098000,2023-02-10,15:51:10.098000,19,1,49030,2.25,1,2,2023-02-15,2023-02-16,28
865,1256,795,2023-02-10,12:49:09.864000,2023-02-10,12:49:09.864000,18,6,44898,3.49,2,2,2023-02-13,2023-02-13,20
866,791,323,2023-01-12,09:27:10.446000,2023-01-12,09:27:10.446000,11,15,12775,2.5,2,36,2023-01-15,2023-01-13,1
867,1253,792,2023-02-10,12:24:10.495000,2023-02-10,12:24:10.495000,6,7,52921,3.82,1,9,2023-02-11,2023-02-15,23
868,1275,816,2023-02-13,12:22:10.079000,2023-02-13,12:22:10.079000,13,3,62446,3.28,2,42,2023-02-17,2023-02-18,22
869,1238,778,2023-02-09,15:59:09.993000,2023-02-09,15:59:09.993000,16,7,96433,3.84,3,49,2023-02-11,2023-02-10,16
870,1241,781,2023-02-09,18:18:10.112000,2023-02-09,18:18:10.112000,8,2,75313,2.55,1,2,2023-02-13,2023-02-11,6
871,1271,812,2023-02-13,10:10:10.466000,2023-02-13,10:10:10.466000,16,3,89918,3.93,1,69,2023-02-17,2023-02-14,21
872,1277,818,2023-02-13,13:33:09.784000,2023-02-13,13:33:09.784000,3,12,55005,2.74,2,11,2023-02-15,2023-02-19,10
873,1251,790,2023-02-10,12:15:10.221000,2023-02-10,12:15:10.221000,8,6,25793,2.86,3,58,2023-02-15,2023-02-15,22
874,1286,828,2023-02-13,15:52:09.992000,2023-02-13,15:52:09.992000,14,19,84482,2.37,2,48,2023-02-17,2023-02-13,19
875,1259,798,2023-02-10,14:35:10.161000,2023-02-10,14:35:10.161000,8,12,5388,2.88,3,36,2023-02-11,2023-02-17,15
876,1288,830,2023-02-13,17:24:09.823000,2023-02-13,17:24:09.823000,20,10,94861,2.13,2,22,2023-02-14,2023-02-16,23
877,1246,786,2023-02-10,08:28:10.078000,2023-02-10,08:28:10.078000,9,8,97829,3.89,3,4,2023-02-11,2023-02-13,3
878,1250,789,2023-02-10,11:06:10.225000,2023-02-10,11:06:10.225000,12,11,69360,2.71,1,27,2023-02-11,2023-02-14,3
879,1226,764,2023-02-08,18:33:09.927000,2023-02-08,18:33:09.927000,12,17,64273,3.89,3,70,2023-02-13,2023-02-14,1
880,1252,791,2023-02-10,12:22:09.959000,2023-02-10,12:22:09.959000,18,11,74807,2.07,3,72,2023-02-15,2023-02-16,5
881,1281,823,2023-02-13,14:53:09.918000,2023-02-13,14:53:09.918000,5,8,34263,2.41,3,20,2023-02-18,2023-02-14,14
882,1247,575,2023-01-27,16:03:10.283000,2023-01-27,16:03:10.283000,10,7,65605,3.79,1,62,2023-01-27,2023-02-13,16
883,1263,803,2023-02-10,16:55:10.227000,2023-02-10,16:55:10.227000,17,17,17469,3.71,2,64,2023-02-13,2023-02-14,25
884,1248,787,2023-02-10,09:56:10.080000,2023-02-10,09:56:10.080000,3,18,51411,3.38,2,24,2023-02-12,2023-02-16,18
885,1264,804,2023-02-10,18:31:09.994000,2023-02-10,18:31:09.994000,10,3,78740,3.79,2,9,2023-02-13,2023-02-15,13
886,1265,805,2023-02-10,18:34:09.674000,2023-02-10,18:34:09.674000,18,14,52437,3.03,3,39,2023-02-16,2023-02-11,12
887,1255,794,2023-02-10,12:37:10.352000,2023-02-10,12:37:10.352000,3,18,15828,2.45,2,24,2023-02-13,2023-02-12,12
888,1268,809,2023-02-13,09:21:10.103000,2023-02-13,09:21:10.103000,19,4,40142,2.06,1,1,2023-02-16,2023-02-19,3
889,1267,807,2023-02-13,08:25:10.057000,2023-02-13,08:25:10.057000,2,12,14749,2.19,1,23,2023-02-16,2023-02-19,2
890,1257,796,2023-02-10,12:54:10.061000,2023-02-10,12:54:10.061000,16,18,51543,3.46,2,58,2023-02-12,2023-02-13,28
891,1274,815,2023-02-13,11:53:10.181000,2023-02-13,11:53:10.181000,1,10,2693,2.38,3,22,2023-02-13,2023-02-15,19
892,1322,866,2023-02-15,15:39:10.204000,2023-02-15,15:39:10.204000,9,19,75616,2.61,1,11,2023-02-17,2023-02-17,4
893,1299,841,2023-02-14,12:28:10.151000,2023-02-14,12:28:10.151000,8,17,57557,3.79,3,4,2023-02-15,2023-02-15,15
894,1323,867,2023-02-15,16:44:10.180000,2023-02-15,16:44:10.180000,8,15,33755,2.71,2,69,2023-02-16,2023-02-21,5
895,1300,842,2023-02-14,12:31:10.099000,2023-02-14,12:31:10.099000,12,7,18191,2.69,3,12,2023-02-15,2023-02-21,23
896,1301,843,2023-02-14,13:30:10.052000,2023-02-14,13:30:10.052000,17,13,36370,2.58,1,2,2023-02-15,2023-02-18,16
897,1324,868,2023-02-15,16:52:10.077000,2023-02-15,16:52:10.077000,10,4,97376,3.03,1,49,2023-02-20,2023-02-16,3
898,1302,844,2023-02-14,13:59:09.836000,2023-02-14,13:59:09.836000,13,5,75415,3.24,1,31,2023-02-20,2023-02-16,1
899,1325,869,2023-02-15,17:22:09.910000,2023-02-15,17:22:09.910000,11,8,50437,2.19,3,52,2023-02-16,2023-02-19,21
900,1303,845,2023-02-14,14:18:10.258000,2023-02-14,14:18:10.258000,16,1,51714,2.75,3,27,2023-02-16,2023-02-18,12
901,1304,846,2023-02-14,14:19:09.952000,2023-02-14,14:19:09.952000,10,9,67440,3.4,1,22,2023-02-15,2023-02-21,15
902,1326,870,2023-02-15,18:24:09.967000,2023-02-15,18:24:09.967000,4,19,15958,3.39,1,42,2023-02-16,2023-02-17,2
903,1327,871,2023-02-16,08:03:10.416000,2023-02-16,08:03:10.416000,16,7,57023,2.11,1,9,2023-02-22,2023-02-21,6
904,1328,872,2023-02-16,08:33:10.262000,2023-02-16,08:33:10.262000,18,20,47412,3.01,3,65,2023-02-19,2023-02-17,7
905,1329,873,2023-02-16,08:38:09.968000,2023-02-16,08:38:09.968000,9,12,90372,2.7,3,37,2023-02-19,2023-02-21,17
906,1305,847,2023-02-14,14:33:10.131000,2023-02-14,14:33:10.131000,19,18,35410,3.43,1,53,2023-02-16,2023-02-18,12
907,1330,874,2023-02-16,09:01:10.238000,2023-02-16,09:01:10.238000,16,17,73142,2.63,2,53,2023-02-20,2023-02-22,25
908,1331,875,2023-02-16,09:26:10,2023-02-16,09:26:10,12,17,63011,2.31,3,9,2023-02-22,2023-02-20,21
909,1306,848,2023-02-14,15:10:10.585000,2023-02-14,15:10:10.585000,9,3,74393,2.58,3,23,2023-02-19,2023-02-21,7
910,1307,849,2023-02-14,17:42:10.213000,2023-02-14,17:42:10.213000,7,2,49274,3.47,2,10,2023-02-17,2023-02-19,13
911,1332,876,2023-02-16,10:57:10.047000,2023-02-16,10:57:10.047000,15,1,56053,2.68,1,5,2023-02-19,2023-02-22,2
912,1333,877,2023-02-16,11:06:10.182000,2023-02-16,11:06:10.182000,2,3,36722,3.1,3,12,2023-02-19,2023-02-18,12
913,1334,878,2023-02-16,11:33:09.935000,2023-02-16,11:33:09.935000,3,8,71424,2.56,1,31,2023-02-19,2023-02-18,2
914,1308,850,2023-02-14,17:58:10.433000,2023-02-14,17:58:10.433000,20,17,63923,3.01,1,4,2023-02-18,2023-02-20,21
915,1309,851,2023-02-14,18:49:10.211000,2023-02-14,18:49:10.211000,10,10,4223,2.93,2,50,2023-02-19,2023-02-15,26
916,1335,880,2023-02-16,13:08:10.111000,2023-02-16,13:08:10.111000,16,11,36645,3.75,2,13,2023-02-21,2023-02-23,21
917,1336,881,2023-02-16,13:27:09.962000,2023-02-16,13:27:09.962000,20,1,39401,2.84,1,66,2023-02-18,2023-02-22,12
918,1337,882,2023-02-16,13:30:10.293000,2023-02-16,13:30:10.293000,13,1,9100,2.24,1,58,2023-02-18,2023-02-20,21
919,1310,852,2023-02-15,08:00:13.016000,2023-02-15,08:00:13.016000,3,4,43386,3.95,3,24,2023-02-20,2023-02-21,17
920,1338,883,2023-02-16,15:01:09.952000,2023-02-16,15:01:09.952000,15,11,67444,3.45,1,62,2023-02-20,2023-02-17,20
921,1311,853,2023-02-15,08:03:09.827000,2023-02-15,08:03:09.827000,9,11,9783,3.64,3,21,2023-02-20,2023-02-21,10
922,1312,854,2023-02-15,08:38:10.121000,2023-02-15,08:38:10.121000,12,14,82523,3.29,2,68,2023-02-19,2023-02-19,21
923,1339,884,2023-02-16,15:11:09.928000,2023-02-16,15:11:09.928000,12,11,69014,2.93,2,11,2023-02-18,2023-02-17,23
924,1313,855,2023-02-15,09:25:10.115000,2023-02-15,09:25:10.115000,17,10,9963,3.08,3,44,2023-02-16,2023-02-19,20
925,1314,857,2023-02-15,11:15:10.132000,2023-02-15,11:15:10.132000,12,8,19762,3.65,2,1,2023-02-20,2023-02-19,8
926,1315,859,2023-02-15,12:12:09.992000,2023-02-15,12:12:09.992000,15,12,84480,2.27,2,5,2023-02-17,2023-02-19,9
927,1316,860,2023-02-15,12:31:10.150000,2023-02-15,12:31:10.150000,19,1,28847,2.3,1,66,2023-02-20,2023-02-19,15
928,1317,861,2023-02-15,13:10:10.412000,2023-02-15,13:10:10.412000,11,10,78446,3.11,2,1,2023-02-20,2023-02-17,20
929,1318,862,2023-02-15,13:47:09.994000,2023-02-15,13:47:09.994000,4,15,22757,2.02,3,68,2023-02-16,2023-02-21,4
930,1319,863,2023-02-15,13:54:10.159000,2023-02-15,13:54:10.159000,9,10,43728,3.76,3,1,2023-02-21,2023-02-19,8
931,1296,838,2023-02-14,10:50:10.427000,2023-02-14,10:50:10.427000,19,17,12240,3.42,2,59,2023-02-17,2023-02-19,17
932,1320,864,2023-02-15,14:08:09.685000,2023-02-15,14:08:09.685000,11,1,60377,2.61,1,45,2023-02-18,2023-02-21,2
933,1297,839,2023-02-14,10:53:10.129000,2023-02-14,10:53:10.129000,10,17,76270,3.37,3,57,2023-02-19,2023-02-20,12
934,1321,865,2023-02-15,15:08:10.091000,2023-02-15,15:08:10.091000,9,19,26784,3.5,1,11,2023-02-18,2023-02-22,10
935,1298,840,2023-02-14,12:08:10.297000,2023-02-14,12:08:10.297000,12,19,33241,3.99,2,1,2023-02-14,2023-02-18,13
936,1354,900,2023-02-17,10:01:10.459000,2023-02-17,10:01:10.459000,9,12,51185,2.73,3,45,2023-02-23,2023-02-24,28
937,1348,894,2023-02-17,08:11:09.811000,2023-02-17,08:11:09.811000,4,11,60359,3.04,2,69,2023-02-21,2023-02-18,18
938,1405,961,2023-02-21,14:06:10.381000,2023-02-21,14:06:10.381000,18,12,41499,3.66,3,1,2023-02-26,2023-02-23,27
939,1132,667,2023-02-02,17:22:10.389000,2023-02-02,17:22:10.389000,4,6,61161,3.32,2,30,2023-02-03,2023-02-06,8
940,1343,888,2023-02-16,17:15:10.107000,2023-02-16,17:15:10.107000,8,17,39084,2.57,3,62,2023-02-19,2023-02-20,13
941,1404,960,2023-02-21,14:02:10.072000,2023-02-21,14:02:10.072000,16,1,61941,2.67,3,18,2023-02-23,2023-02-23,8
942,1380,930,2023-02-20,12:02:10.186000,2023-02-20,12:02:10.186000,5,14,32020,2.94,3,51,2023-02-23,2023-02-21,8
943,1365,912,2023-02-17,16:53:10.219000,2023-02-17,16:53:10.219000,6,5,52834,3.57,1,39,2023-02-19,2023-02-23,4
944,1378,927,2023-02-20,11:52:09.880000,2023-02-20,11:52:09.880000,13,18,69042,2.94,3,47,2023-02-20,2023-02-22,25
945,906,439,2023-01-19,12:29:10.407000,2023-01-19,12:29:10.407000,9,9,42817,2.89,3,33,2023-01-21,2023-01-24,29
946,1388,940,2023-02-20,15:26:09.931000,2023-02-20,15:26:09.931000,12,18,2803,3.33,2,51,2023-02-24,2023-02-26,4
947,1351,897,2023-02-17,08:51:10.278000,2023-02-17,08:51:10.278000,1,1,51063,3.36,1,64,2023-02-18,2023-02-22,15
948,1403,959,2023-02-21,13:08:10.383000,2023-02-21,13:08:10.383000,3,8,88252,2.54,3,47,2023-02-23,2023-02-23,2
949,1363,910,2023-02-17,16:24:10.569000,2023-02-17,16:24:10.569000,18,5,69338,2.27,2,47,2023-02-23,2023-02-17,22
950,1345,891,2023-02-16,18:16:10.190000,2023-02-16,18:16:10.190000,18,4,60749,2.85,1,68,2023-02-22,2023-02-17,5
951,1402,957,2023-02-21,12:17:09.989000,2023-02-21,12:17:09.989000,3,15,1828,2.28,2,65,2023-02-24,2023-02-26,5
952,1364,911,2023-02-17,16:46:09.954000,2023-02-17,16:46:09.954000,18,14,65543,3.4,3,11,2023-02-19,2023-02-22,9
953,1398,952,2023-02-21,09:07:10.164000,2023-02-21,09:07:10.164000,4,15,49408,3.93,1,42,2023-02-27,2023-02-27,22
954,1340,885,2023-02-16,16:01:10.397000,2023-02-16,16:01:10.397000,6,7,49920,3.99,3,16,2023-02-20,2023-02-18,6
955,1344,890,2023-02-16,18:08:09.895000,2023-02-16,18:08:09.895000,16,10,83606,3.8,1,24,2023-02-17,2023-02-20,25
956,1362,908,2023-02-17,14:56:10.254000,2023-02-17,14:56:10.254000,10,4,10613,3.45,2,6,2023-02-21,2023-02-21,20
957,1373,920,2023-02-17,18:46:09.818000,2023-02-17,18:46:09.818000,13,13,69960,2.04,2,7,2023-02-22,2023-02-21,2
958,1374,921,2023-02-17,18:51:09.810000,2023-02-17,18:51:09.810000,16,19,24638,3.84,3,59,2023-02-21,2023-02-22,14
959,1401,956,2023-02-21,11:58:09.793000,2023-02-21,11:58:09.793000,2,13,24612,2.76,2,43,2023-02-23,2023-02-28,6
960,1371,918,2023-02-17,18:22:09.751000,2023-02-17,18:22:09.751000,19,4,39031,3.9,3,58,2023-02-20,2023-02-22,7
961,1342,887,2023-02-16,17:07:10.112000,2023-02-16,17:07:10.112000,11,10,25967,2.88,3,68,2023-02-16,2023-02-16,24
962,1383,933,2023-02-20,12:37:10.434000,2023-02-20,12:37:10.434000,16,1,84597,2.67,1,58,2023-02-26,2023-02-21,10
963,1389,941,2023-02-20,15:36:09.790000,2023-02-20,15:36:09.790000,1,10,63352,2.28,2,49,2023-02-24,2023-02-22,24
964,1346,892,2023-02-16,18:45:10.105000,2023-02-16,18:45:10.105000,1,8,14675,2.78,1,25,2023-02-21,2023-02-18,18
965,1370,917,2023-02-17,18:08:09.955000,2023-02-17,18:08:09.955000,19,11,32854,2.96,3,51,2023-02-17,2023-02-24,10
966,1356,902,2023-02-17,10:33:10.296000,2023-02-17,10:33:10.296000,17,4,51649,3.43,2,36,2023-02-23,2023-02-18,4
967,1341,886,2023-02-16,16:57:10.404000,2023-02-16,16:57:10.404000,5,12,85123,2.38,2,62,2023-02-21,2023-02-22,15
968,1355,901,2023-02-17,10:04:10.363000,2023-02-17,10:04:10.363000,2,10,30686,2.98,3,21,2023-02-18,2023-02-23,28
969,1349,895,2023-02-17,08:19:10.161000,2023-02-17,08:19:10.161000,5,12,75311,2.49,2,1,2023-02-17,2023-02-23,26
970,1397,950,2023-02-21,08:16:10.142000,2023-02-21,08:16:10.142000,18,10,22096,2.12,1,73,2023-02-24,2023-02-25,3
971,1392,945,2023-02-20,16:56:10.119000,2023-02-20,16:56:10.119000,16,13,89397,2.05,2,37,2023-02-24,2023-02-27,25
972,1382,932,2023-02-20,12:15:10.510000,2023-02-20,12:15:10.510000,2,12,63135,2.6,3,53,2023-02-21,2023-02-26,28
973,1390,942,2023-02-20,15:45:10.605000,2023-02-20,15:45:10.605000,15,16,71184,2.89,3,10,2023-02-25,2023-02-21,25
974,1353,899,2023-02-17,09:29:10.139000,2023-02-17,09:29:10.139000,2,18,68643,3.1,2,71,2023-02-19,2023-02-23,4
975,1358,904,2023-02-17,11:03:09.967000,2023-02-17,11:03:09.967000,16,18,32755,3.13,3,9,2023-02-20,2023-02-20,11
976,1079,614,2023-01-31,13:46:09.812000,2023-01-31,13:46:09.812000,10,3,73694,2.4,1,27,2023-02-05,2023-02-06,19
977,1078,613,2023-01-31,13:41:10.315000,2023-01-31,13:41:10.315000,11,15,74610,2.48,2,12,2023-02-04,2023-02-01,23
978,1361,907,2023-02-17,13:13:09.892000,2023-02-17,13:13:09.892000,5,17,18797,3.26,3,24,2023-02-22,2023-02-20,13
979,1394,490,2023-01-23,13:38:10.390000,2023-01-23,13:38:10.390000,12,17,47511,3.99,2,32,2023-01-23,2023-01-27,19
980,1352,898,2023-02-17,09:12:09.910000,2023-02-17,09:12:09.910000,2,13,36956,3.05,1,68,2023-02-22,2023-02-18,24
981,1396,949,2023-02-21,08:08:10.124000,2023-02-21,08:08:10.124000,3,12,48390,2.49,3,1,2023-02-27,2023-02-25,9
982,1091,626,2023-02-01,09:21:10.342000,2023-02-01,09:21:10.342000,13,5,64674,3.19,3,1,2023-02-05,2023-02-05,23
983,1357,903,2023-02-17,11:02:09.676000,2023-02-17,11:02:09.676000,17,19,22780,3.25,1,56,2023-02-21,2023-02-22,24
984,1376,924,2023-02-20,09:26:10.085000,2023-02-20,09:26:10.085000,10,5,66093,2.02,2,31,2023-02-25,2023-02-23,5
985,1359,905,2023-02-17,11:21:09.824000,2023-02-17,11:21:09.824000,18,13,71096,3.51,2,25,2023-02-20,2023-02-20,16
986,1385,935,2023-02-20,13:10:10.169000,2023-02-20,13:10:10.169000,6,12,92692,2.94,3,27,2023-02-21,2023-02-25,14
987,1368,915,2023-02-17,17:39:10.142000,2023-02-17,17:39:10.142000,15,7,91027,2.52,2,74,2023-02-19,2023-02-19,26
988,1369,916,2023-02-17,17:55:10.011000,2023-02-17,17:55:10.011000,6,6,58093,2.54,3,14,2023-02-20,2023-02-23,29
989,1393,946,2023-02-20,17:32:09.949000,2023-02-20,17:32:09.949000,19,6,55937,3.72,3,55,2023-02-23,2023-02-21,26
990,1406,962,2023-02-21,15:04:10.045000,2023-02-21,15:04:10.045000,4,20,24340,2.71,2,11,2023-02-23,2023-02-28,11
991,1379,929,2023-02-20,11:58:09.953000,2023-02-20,11:58:09.953000,17,9,82094,2.23,2,53,2023-02-23,2023-02-21,7
992,1391,943,2023-02-20,16:07:10.336000,2023-02-20,16:07:10.336000,17,10,90048,3.41,1,20,2023-02-24,2023-02-20,5
993,1400,954,2023-02-21,10:40:10.423000,2023-02-21,10:40:10.423000,4,8,5180,2.03,3,73,2023-02-26,2023-02-22,17
994,1360,906,2023-02-17,12:49:10.076000,2023-02-17,12:49:10.076000,18,1,98769,3.02,3,7,2023-02-23,2023-02-20,3
995,1381,931,2023-02-20,12:11:10.464000,2023-02-20,12:11:10.464000,13,8,88843,3.23,2,37,2023-02-25,2023-02-27,18
996,1395,948,2023-02-20,18:54:10.054000,2023-02-20,18:54:10.054000,10,18,22058,2.29,1,13,2023-02-25,2023-02-23,20
